name,path,size,type
installed.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\distributions\__pycache__,1165,file
sdist.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\distributions\__pycache__,3428,file
wheel.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\distributions\__pycache__,1509,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\distributions\__pycache__,764,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\index,49092,directory
collector.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\index,18192,file
package_finder.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\index,37294,file
sources.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\index,6557,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\index,30,file
collector.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\index\__pycache__,15078,file
package_finder.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\index\__pycache__,26605,file
sources.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\index\__pycache__,7187,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\index\__pycache__,222,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\locations,13252,directory
base.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\locations,1478,file
_distutils.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\locations,5212,file
_sysconfig.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\locations,5959,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\locations,4826,file
base.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\locations\__pycache__,1206,file
_distutils.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\locations\__pycache__,3875,file
_sysconfig.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\locations\__pycache__,4493,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\locations\__pycache__,3678,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\metadata,11265,directory
base.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\metadata,4750,file
pkg_resources.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\metadata,4248,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\metadata,1471,file
base.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\metadata\__pycache__,5295,file
pkg_resources.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\metadata\__pycache__,4249,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\metadata\__pycache__,1721,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,32080,directory
candidate.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,1001,file
direct_url.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,6555,file
format_control.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,2629,file
index.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,1092,file
link.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,7472,file
scheme.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,770,file
search_scope.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,4613,file
selection_prefs.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,1947,file
target_python.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,3962,file
wheel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,3614,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models,63,file
candidate.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models\__pycache__,1369,file
direct_url.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models\__pycache__,6282,file
format_control.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models\__pycache__,2526,file
index.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models\__pycache__,1179,file
link.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models\__pycache__,7183,file
scheme.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models\__pycache__,934,file
search_scope.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models\__pycache__,3335,file
selection_prefs.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models\__pycache__,1569,file
target_python.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models\__pycache__,3266,file
wheel.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models\__pycache__,4181,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\models\__pycache__,256,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network,33800,directory
auth.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network,11833,file
cache.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network,2213,file
download.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network,6243,file
lazy_wheel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network,7924,file
session.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network,16247,file
utils.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network,4072,file
xmlrpc.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network,1703,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network,50,file
auth.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network\__pycache__,7041,file
cache.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network\__pycache__,2723,file
download.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network\__pycache__,5083,file
lazy_wheel.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network\__pycache__,7908,file
session.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network\__pycache__,9491,file
utils.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network\__pycache__,1310,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\network\__pycache__,244,file
build,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations,14315,directory
install,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations,61135,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations,23749,directory
check.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations,5245,file
freeze.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations,9999,file
prepare.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations,24850,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations,0,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\build,6900,directory
metadata.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\build,1165,file
metadata_legacy.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\build,1917,file
wheel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\build,1106,file
wheel_legacy.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\build,3227,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\build,0,file
metadata.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__,1144,file
metadata_legacy.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__,1918,file
wheel.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__,1123,file
wheel_legacy.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__,2517,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__,198,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\install,25551,directory
editable_legacy.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\install,1396,file
legacy.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\install,4177,file
wheel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\install,29960,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\install,51,file
editable_legacy.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\install\__pycache__,1299,file
legacy.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\install\__pycache__,3187,file
wheel.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\install\__pycache__,20809,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\install\__pycache__,256,file
check.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\__pycache__,3688,file
freeze.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\__pycache__,5641,file
prepare.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\__pycache__,14228,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\operations\__pycache__,192,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req,73954,directory
constructors.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req,16267,file
req_file.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req,18000,file
req_install.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req,33067,file
req_set.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req,7778,file
req_tracker.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req,4391,file
req_uninstall.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req,23468,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req,2983,file
constructors.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req\__pycache__,10999,file
req_file.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req\__pycache__,12432,file
req_install.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req\__pycache__,21030,file
req_set.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req\__pycache__,5676,file
req_tracker.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req\__pycache__,4021,file
req_uninstall.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req\__pycache__,17457,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\req\__pycache__,2339,file
legacy,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution,17934,directory
resolvelib,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution,155268,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution,1127,directory
base.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution,563,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution,0,file
resolver.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\legacy,17934,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\legacy,0,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib,70189,directory
base.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib,5677,file
candidates.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib,19976,file
factory.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib,25446,file
found_candidates.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib,5410,file
provider.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib,7673,file
reporter.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib,2765,file
requirements.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib,6047,file
resolver.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib,12085,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib,0,file
base.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__,6305,file
candidates.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__,17885,file
factory.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__,16352,file
found_candidates.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__,4651,file
provider.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__,6571,file
reporter.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__,3135,file
requirements.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__,7040,file
resolver.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__,8047,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__,203,file
base.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\__pycache__,935,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\resolution\__pycache__,192,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,96516,directory
appdirs.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,1222,file
compat.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,1912,file
compatibility_tags.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,5589,file
datetime.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,255,file
deprecation.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,3277,file
direct_url_helpers.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,3935,file
distutils_args.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,1262,file
encoding.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,1190,file
entrypoints.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,1066,file
filesystem.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,6045,file
filetypes.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,761,file
glibc.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,3170,file
hashes.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,5167,file
inject_securetransport.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,810,file
logging.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,12133,file
misc.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_internal\utils,23315,file
